kode,nama,anggaran,kegiatan_kode,satuan_kerja,satuan_kerja_id
1.04.01.1.02.08,Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran,200000000,1.04.01.1.02,Dinas Perumahan dan Permukiman,1012
1.05.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,20775987828,1.05.01.1.02,Satuan Polisi dan Pamong Praja,1027
1.05.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,11764458635,1.05.01.1.02,Badan Penanggulangan Bencana Daerah,1080
1.05.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,155050000,1.05.01.1.02,Badan Penanggulangan Bencana Daerah,1080
1.06.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,75732627347,1.06.01.1.02,Dinas Sosial,1006
1.06.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,83850000,1.06.01.1.02,Dinas Sosial,1006
2.07.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,87547366442,2.07.01.1.02,Dinas Tenaga Kerja dan Transmigrasi,1007
2.07.01.1.02.03,Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD,191275800,2.07.01.1.02,Dinas Tenaga Kerja dan Transmigrasi,1007
2.07.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,11792250,2.07.01.1.02,Dinas Tenaga Kerja dan Transmigrasi,1007
2.08.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,16376347555,2.08.01.1.02,"Dinas Pemberdayaan Perempuan, Perlindungan Anak, dan Keluarga Berencana",1041
2.08.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,100000000,2.08.01.1.02,"Dinas Pemberdayaan Perempuan, Perlindungan Anak, dan Keluarga Berencana",1041
2.09.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,62709684362,2.09.01.1.02,Dinas Ketahanan Pangan dan Peternakan,1017
2.09.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,245020150,2.09.01.1.02,Dinas Ketahanan Pangan dan Peternakan,1017
2.11.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,30750742615,2.11.01.1.02,Dinas Lingkungan Hidup,1034
2.11.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,100000000,2.11.01.1.02,Dinas Lingkungan Hidup,1034
2.11.01.1.02.08,Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran,100000000,2.11.01.1.02,Dinas Lingkungan Hidup,1034
2.12.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,8772972937,2.12.01.1.02,Dinas Kependudukan dan Pencatatan Sipil,1023
2.12.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,90000000,2.12.01.1.02,Dinas Kependudukan dan Pencatatan Sipil,1023
2.13.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,17167582771,2.13.01.1.02,Dinas Pemberdayaan Masyarakat dan Desa,1042
2.13.01.1.02.05,Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD,100000000,2.13.01.1.02,Dinas Pemberdayaan Masyarakat dan Desa,1042
2.15.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,52899012812,2.15.01.1.02,Dinas Perhubungan,1008
2.15.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,90750000,2.15.01.1.02,Dinas Perhubungan,1008
2.16.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,25870578683,2.16.01.1.02,Dinas Komunikasi dan Informatika,1022
2.16.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,131797000,2.16.01.1.02,Dinas Komunikasi dan Informatika,1022
2.17.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,21538812933,2.17.01.1.02,Dinas Koperasi dan Usaha Kecil,1014
2.17.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,73478314,2.17.01.1.02,Dinas Koperasi dan Usaha Kecil,1014
2.17.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,46820000,2.17.01.1.02,Dinas Koperasi dan Usaha Kecil,1014
2.18.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,25553527698,2.18.01.1.02,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1046
2.18.01.1.02.03,Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD,0,2.18.01.1.02,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1046
2.18.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,75000000,2.18.01.1.02,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1046
2.19.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,23074087109,2.19.01.1.02,Dinas Pemuda dan Olahraga,1021
2.19.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,130000000,2.19.01.1.02,Dinas Pemuda dan Olahraga,1021
2.23.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,35702649726,2.23.01.1.02,Dinas Perpustakaan dan Kearsipan,1040
2.23.01.1.02.05,Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD,50000000,2.23.01.1.02,Dinas Perpustakaan dan Kearsipan,1040
3.25.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,44789325011,3.25.01.1.02,Dinas Kelautan dan Perikanan,1018
3.25.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,141082500,3.25.01.1.02,Dinas Kelautan dan Perikanan,1018
3.26.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,32175642531,3.26.01.1.02,Dinas Pariwisata dan Kebudayaan,1009
3.26.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,100000000,3.26.01.1.02,Dinas Pariwisata dan Kebudayaan,1009
3.27.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,124865347182,3.27.01.1.02,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.02.03,Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD,33112500,3.27.01.1.02,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,36430000,3.27.01.1.02,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.02.05,Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD,112290000,3.27.01.1.02,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,318167500,3.27.01.1.02,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,30572764523,3.27.01.1.02,Dinas Perkebunan,1020
3.27.01.1.02.03,Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD,19056000,3.27.01.1.02,Dinas Perkebunan,1020
3.27.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,71605000,3.27.01.1.02,Dinas Perkebunan,1020
3.27.01.1.02.05,Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD,20565000,3.27.01.1.02,Dinas Perkebunan,1020
3.27.01.1.02.06,Pengelolaan dan Penyiapan Bahan Tanggapan Pemeriksaan,20000000,3.27.01.1.02,Dinas Perkebunan,1020
3.27.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,82645000,3.27.01.1.02,Dinas Perkebunan,1020
3.27.01.1.02.08,Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran,17630000,3.27.01.1.02,Dinas Perkebunan,1020
3.28.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,158119763838,3.28.01.1.02,Dinas Kehutanan,1019
3.28.01.1.02.05,Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD,140188240,3.28.01.1.02,Dinas Kehutanan,1019
3.29.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,54250358648,3.29.01.1.02,Dinas Energi dan Sumber Daya Mineral,1013
3.29.01.1.02.02,Penyediaan Administrasi Pelaksanaan Tugas ASN,101900000,3.29.01.1.02,Dinas Energi dan Sumber Daya Mineral,1013
3.29.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,68000000,3.29.01.1.02,Dinas Energi dan Sumber Daya Mineral,1013
3.31.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,50570605150,3.31.01.1.02,Dinas Perindustrian dan Perdagangan,1015
3.31.01.1.02.05,Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD,11076000,3.31.01.1.02,Dinas Perindustrian dan Perdagangan,1015
3.31.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,184635590,3.31.01.1.02,Dinas Perindustrian dan Perdagangan,1015
4.01.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,160000000000,4.01.01.1.02,Sekretariat Daerah,1001
4.01.01.1.02.03,Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD,600000000,4.01.01.1.02,Sekretariat Daerah,1001
4.01.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,300000000,4.01.01.1.02,Sekretariat Daerah,1001
4.02.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,24112138983,4.02.01.1.02,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.02.02,Penyediaan Administrasi Pelaksanaan Tugas ASN,12620426300,4.02.01.1.02,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.02.03,Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD,380085280,4.02.01.1.02,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.02.04,Koordinasi dan Pelaksanaan Akuntansi SKPD,1305671800,4.02.01.1.02,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.02.06,Pengelolaan dan Penyiapan Bahan Tanggapan Pemeriksaan,65000000,4.02.01.1.02,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
5.01.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,34176864642,5.01.01.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.02.02,Penyediaan Administrasi Pelaksanaan Tugas ASN,35000000,5.01.01.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.02.06,Pengelolaan dan Penyiapan Bahan Tanggapan Pemeriksaan,50900000,5.01.01.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,254430000,5.01.01.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.02.08,Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran,10500000,5.01.01.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.02.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,69741567053,5.02.01.1.02,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.01.1.02.03,Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD,582794796,5.02.01.1.02,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.01.1.02.05,Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD,68050000,5.02.01.1.02,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,183230920,5.02.01.1.02,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,229897415766,5.02.01.1.02,Badan Pendapatan Daerah,1005
5.03.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,28734463056,5.03.01.1.02,Badan Kepegawaian Daerah,1030
5.03.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,101338500,5.03.01.1.02,Badan Kepegawaian Daerah,1030
5.04.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,34976114798,5.04.01.1.02,Badan Pengembangan Sumber Daya Manusia,1031
5.05.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,12292917413,5.05.01.1.02,Badan Penelitian dan Pengembangan Daerah,1045
5.05.01.1.02.07,Koordinasi dan Penyusunan Laporan Keuangan Bulanan/Triwulanan/Semesteran SKPD,25000000,5.05.01.1.02,Badan Penelitian dan Pengembangan Daerah,1045
5.07.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,6569742499,5.07.01.1.02,Badan Penghubung,1043
6.01.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,48755774223,6.01.01.1.02,Inspektorat,1025
6.01.01.1.02.05,Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD,80100000,6.01.01.1.02,Inspektorat,1025
6.01.01.1.02.08,Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran,70300000,6.01.01.1.02,Inspektorat,1025
8.01.01.1.02.01,Penyediaan Gaji dan Tunjangan ASN,13103706388,8.01.01.1.02,Badan Kesatuan Bangsa dan Politik,1035
8.01.01.1.02.03,Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD,220056000,8.01.01.1.02,Badan Kesatuan Bangsa dan Politik,1035
1.01.01.1.03.04,"Pembinaan, Pengawasan, dan Pengendalian Barang Milik Daerah pada SKPD",50000000,1.01.01.1.03,Dinas Pendidikan,1003
1.01.01.1.03.05,Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD,50000000,1.01.01.1.03,Dinas Pendidikan,1003
1.03.01.1.03.04,"Pembinaan, Pengawasan, dan Pengendalian Barang Milik Daerah pada SKPD",1779455000,1.03.01.1.03,Dinas Bina Marga dan Penataan Ruang,1010
4.01.01.1.03.06,Penatausahaan Barang Milik Daerah pada SKPD,1489596516,4.01.01.1.03,Sekretariat Daerah,1001
5.01.01.1.03.01,Penyusunan Perencanaan Kebutuhan Barang Milik Daerah SKPD,31235200,5.01.01.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.03.02,Pengamanan Barang Milik Daerah SKPD,47925000,5.01.01.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.03.05,Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD,59070000,5.01.01.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.03.06,Penatausahaan Barang Milik Daerah pada SKPD,11392500,5.01.01.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.03.07,Pemanfaatan Barang Milik Daerah SKPD,53760000,5.01.01.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.02.01.1.04.02,"Analisa dan Pengembangan Retribusi Daerah, serta Penyusunan Kebijakan Retribusi Daerah",197638000,5.02.01.1.04,Badan Pendapatan Daerah,1005
5.02.01.1.04.05,Pengolahan Data Retribusi Daerah,109625000,5.02.01.1.04,Badan Pendapatan Daerah,1005
5.02.01.1.04.07,Pelaporan Pengelolaan Retribusi Daerah,31200000,5.02.01.1.04,Badan Pendapatan Daerah,1005
1.01.01.1.05.02,Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya,99000000,1.01.01.1.05,Dinas Pendidikan,1003
1.01.01.1.05.11,Bimbingan Teknis Implementasi Peraturan Perundang-Undangan,579840000,1.01.01.1.05,Dinas Pendidikan,1003
1.02.01.1.05.03,Pendataan dan Pengolahan Administrasi Kepegawaian,6131394976,1.02.01.1.05,Dinas Kesehatan,1004
1.02.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,916800000,1.02.01.1.05,Dinas Kesehatan,1004
1.02.01.1.05.11,Bimbingan Teknis Implementasi Peraturan Perundang-Undangan,491737000,1.02.01.1.05,Dinas Kesehatan,1004
1.03.01.1.05.02,Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya,0,1.03.01.1.05,Dinas Sumber Daya Air,1011
1.04.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,100000000,1.04.01.1.05,Dinas Perumahan dan Permukiman,1012
1.05.01.1.05.01,Peningkatan Sarana dan Prasarana Disiplin Pegawai,55600000,1.05.01.1.05,Satuan Polisi dan Pamong Praja,1027
1.06.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,209540000,1.06.01.1.05,Dinas Sosial,1006
2.07.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,53800000,2.07.01.1.05,Dinas Tenaga Kerja dan Transmigrasi,1007
2.08.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,122296000,2.08.01.1.05,"Dinas Pemberdayaan Perempuan, Perlindungan Anak, dan Keluarga Berencana",1041
2.09.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,113050000,2.09.01.1.05,Dinas Ketahanan Pangan dan Peternakan,1017
2.11.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,347070000,2.11.01.1.05,Dinas Lingkungan Hidup,1034
2.12.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,70000000,2.12.01.1.05,Dinas Kependudukan dan Pencatatan Sipil,1023
2.12.01.1.05.10,Sosialisasi Peraturan Perundang-Undangan,80000000,2.12.01.1.05,Dinas Kependudukan dan Pencatatan Sipil,1023
2.12.01.1.05.11,Bimbingan Teknis Implementasi Peraturan Perundang-Undangan,80000000,2.12.01.1.05,Dinas Kependudukan dan Pencatatan Sipil,1023
2.13.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,123440000,2.13.01.1.05,Dinas Pemberdayaan Masyarakat dan Desa,1042
2.15.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,167122080,2.15.01.1.05,Dinas Perhubungan,1008
2.15.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,46950000,2.15.01.1.05,Badan Penghubung,1043
2.16.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,100000000,2.16.01.1.05,Dinas Komunikasi dan Informatika,1022
2.17.01.1.05.02,Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya,1360000,2.17.01.1.05,Dinas Koperasi dan Usaha Kecil,1014
2.17.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,102600000,2.17.01.1.05,Dinas Koperasi dan Usaha Kecil,1014
2.18.01.1.05.10,Sosialisasi Peraturan Perundang-Undangan,0,2.18.01.1.05,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1046
2.19.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,100000000,2.19.01.1.05,Dinas Pemuda dan Olahraga,1021
2.23.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,43400000,2.23.01.1.05,Dinas Perpustakaan dan Kearsipan,1040
3.25.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,12100000,3.25.01.1.05,Dinas Kelautan dan Perikanan,1018
3.26.01.1.05.01,Peningkatan Sarana dan Prasarana Disiplin Pegawai,110000000,3.26.01.1.05,Dinas Pariwisata dan Kebudayaan,1009
3.26.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,101000000,3.26.01.1.05,Dinas Pariwisata dan Kebudayaan,1009
3.27.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,452270000,3.27.01.1.05,Dinas Perkebunan,1020
3.28.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,100080000,3.28.01.1.05,Dinas Kehutanan,1019
3.29.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,155000000,3.29.01.1.05,Dinas Energi dan Sumber Daya Mineral,1013
3.31.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,464660000,3.31.01.1.05,Dinas Perindustrian dan Perdagangan,1015
4.01.01.1.05.01,Peningkatan Sarana dan Prasarana Disiplin Pegawai,468913167,4.01.01.1.05,Sekretariat Daerah,1001
4.01.01.1.05.03,Pendataan dan Pengolahan Administrasi Kepegawaian,1431224000,4.01.01.1.05,Sekretariat Daerah,1001
4.01.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,795525178,4.01.01.1.05,Sekretariat Daerah,1001
4.02.01.1.05.01,Peningkatan Sarana dan Prasarana Disiplin Pegawai,339400000,4.02.01.1.05,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,372579500,4.02.01.1.05,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.05.10,Sosialisasi Peraturan Perundang-Undangan,234369000,4.02.01.1.05,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
5.01.01.1.05.01,Peningkatan Sarana dan Prasarana Disiplin Pegawai,188400000,5.01.01.1.05,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.05.03,Pendataan dan Pengolahan Administrasi Kepegawaian,206988000,5.01.01.1.05,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.05.04,Koordinasi dan Pelaksanaaan Sistem Informasi Kepegawaian,179299000,5.01.01.1.05,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.05.05,"Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai",129706000,5.01.01.1.05,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,473350000,5.01.01.1.05,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.05.10,Sosialisasi Peraturan Perundang-Undangan,90830000,5.01.01.1.05,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.05.11,Bimbingan Teknis Implementasi Peraturan Perundang-Undangan,75000000,5.01.01.1.05,Badan Perencanaan Pembangunan Daerah,1026
5.02.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,275000000,5.02.01.1.05,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.01.1.05.11,Bimbingan Teknis Implementasi Peraturan Perundang-Undangan,150000000,5.02.01.1.05,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,211500000,5.02.01.1.05,Badan Pendapatan Daerah,1005
5.04.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,490500000,5.04.01.1.05,Badan Pengembangan Sumber Daya Manusia,1031
5.05.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,229400000,5.05.01.1.05,Badan Penelitian dan Pengembangan Daerah,1045
6.01.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,510840000,6.01.01.1.05,Inspektorat,1025
8.01.01.1.05.09,Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,50000000,8.01.01.1.05,Badan Kesatuan Bangsa dan Politik,1035
1.01.01.1.06.01,Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor,313652076,1.01.01.1.06,Dinas Pendidikan,1003
1.01.01.1.06.02,Penyediaan Peralatan dan Perlengkapan Kantor,3091005499,1.01.01.1.06,Dinas Pendidikan,1003
1.01.01.1.06.03,Penyediaan Peralatan Rumah Tangga,1360144163,1.01.01.1.06,Dinas Pendidikan,1003
1.01.01.1.06.05,Penyediaan Barang Cetakan dan Penggandaan,17635971305,1.01.01.1.06,Dinas Pendidikan,1003
1.01.01.1.06.09,Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,13174295570,1.01.01.1.06,Dinas Pendidikan,1003
1.01.01.1.06.11,Dukungan Pelaksanaan Sistem Pemerintahan Berbasis Elektronik pada SKPD,0,1.01.01.1.06,Dinas Pendidikan,1003
1.02.01.1.06.01,Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor,40000000,1.02.01.1.06,Dinas Kesehatan,1004
1.02.01.1.06.02,Penyediaan Peralatan dan Perlengkapan Kantor,7113382877,1.02.01.1.06,Dinas Kesehatan,1004
1.02.01.1.06.03,Penyediaan Peralatan Rumah Tangga,513474273,1.02.01.1.06,Dinas Kesehatan,1004
1.02.01.1.06.05,Penyediaan Barang Cetakan dan Penggandaan,464464019,1.02.01.1.06,Dinas Kesehatan,1004
1.02.01.1.06.08,Fasilitasi Kunjungan Tamu,2478621000,1.02.01.1.06,Dinas Kesehatan,1004
1.02.01.1.06.09,Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,5274641000,1.02.01.1.06,Dinas Kesehatan,1004
1.03.01.1.06.04,Penyediaan Bahan Logistik Kantor,1210701809,1.03.01.1.06,Dinas Bina Marga dan Penataan Ruang,1010
1.03.01.1.06.08,Fasilitasi Kunjungan Tamu,452500000,1.03.01.1.06,Dinas Bina Marga dan Penataan Ruang,1010
1.03.01.1.06.09,Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,1278957500,1.03.01.1.06,Dinas Bina Marga dan Penataan Ruang,1010
1.03.01.1.06.01,Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor,477430250,1.03.01.1.06,Dinas Sumber Daya Air,1011
1.03.01.1.06.02,Penyediaan Peralatan dan Perlengkapan Kantor,2593549586,1.03.01.1.06,Dinas Sumber Daya Air,1011
1.03.01.1.06.03,Penyediaan Peralatan Rumah Tangga,182876900,1.03.01.1.06,Dinas Sumber Daya Air,1011
1.03.01.1.06.05,Penyediaan Barang Cetakan dan Penggandaan,673132500,1.03.01.1.06,Dinas Sumber Daya Air,1011
1.03.01.1.06.09,Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,2488843691,1.03.01.1.06,Dinas Sumber Daya Air,1011
1.04.01.1.06.01,Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor,200000000,1.04.01.1.06,Dinas Perumahan dan Permukiman,1012
1.04.01.1.06.02,Penyediaan Peralatan dan Perlengkapan Kantor,1910729477,1.04.01.1.06,Dinas Perumahan dan Permukiman,1012
1.04.01.1.06.03,Penyediaan Peralatan Rumah Tangga,78210000,1.04.01.1.06,Dinas Perumahan dan Permukiman,1012
1.04.01.1.06.05,Penyediaan Barang Cetakan dan Penggandaan,239228500,1.04.01.1.06,Dinas Perumahan dan Permukiman,1012
1.04.01.1.06.09,Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,2526639735,1.04.01.1.06,Dinas Perumahan dan Permukiman,1012
1.05.01.1.06.02,Penyediaan Peralatan dan Perlengkapan Kantor,49998330,1.05.01.1.06,Satuan Polisi dan Pamong Praja,1027
